bitrate_kbps_segment_size,bitrate_kbps_target,coding_height,coding_res,coding_width,display_height,display_res,display_width,dts,framerate,sample_index,pvs_id
861.223467,500,480,408960,852,1080,2073600,1920,32.985491,23.98,32,TR04_SRC206_HRC96
861.223467,500,480,408960,852,1080,2073600,1920,33.986315,23.98,33,TR04_SRC206_HRC96
861.223467,500,480,408960,852,1080,2073600,1920,34.987139,23.98,34,TR04_SRC206_HRC96
861.223467,500,480,408960,852,1080,2073600,1920,35.987963,23.98,35,TR04_SRC206_HRC96
861.223467,500,480,408960,852,1080,2073600,1920,36.988787,23.98,36,TR04_SRC206_HRC96
861.223467,500,480,408960,852,1080,2073600,1920,37.989611,23.98,37,TR04_SRC206_HRC96
861.223467,500,480,408960,852,1080,2073600,1920,38.990435,23.98,38,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,39.991259,23.98,39,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,40.992083,23.98,40,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,41.992907,23.98,41,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,42.993731,23.98,42,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,43.994555,23.98,43,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,44.995379,23.98,44,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,45.996203,23.98,45,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,46.997027,23.98,46,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,47.997851,23.98,47,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,48.998675,23.98,48,TR04_SRC206_HRC96
2218.63170662,2500,1080,2073600,1920,1080,2073600,1920,49.999499,23.98,49,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,50.958622,23.98,50,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,51.959446,23.98,51,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,52.96027,23.98,52,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,53.961094,23.98,53,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,54.961918,23.98,54,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,55.962742,23.98,55,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,56.963566,23.98,56,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,57.96439,23.98,57,TR04_SRC206_HRC96
570.394164011,500,480,408960,852,1080,2073600,1920,58.965214,23.98,58,TR04_SRC206_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,0.99999,30,0,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,1.99998,30,1,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,2.99997,30,2,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,3.99996,30,3,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,4.99995,30,4,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,5.99994,30,5,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,6.99993,30,6,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,7.99992,30,7,TR04_SRC208_HRC96
3083.67429274,2500,1080,2073600,1920,1080,2073600,1920,8.99991,30,8,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,9.9999,30,9,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,10.99989,30,10,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,11.99988,30,11,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,12.99987,30,12,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,13.99986,30,13,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,14.99985,30,14,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,15.99984,30,15,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,16.99983,30,16,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,17.99982,30,17,TR04_SRC208_HRC96
610.301869419,500,480,408960,852,1080,2073600,1920,18.99981,30,18,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,19.9998,30,19,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,20.99979,30,20,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,21.99978,30,21,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,22.99977,30,22,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,23.99976,30,23,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,24.99975,30,24,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,25.99974,30,25,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,26.99973,30,26,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,27.99972,30,27,TR04_SRC208_HRC96
2262.27377794,2500,1080,2073600,1920,1080,2073600,1920,28.99971,30,28,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,29.9997,30,29,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,30.99969,30,30,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,31.99968,30,31,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,32.99967,30,32,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,33.99966,30,33,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,34.99965,30,34,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,35.99964,30,35,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,36.99963,30,36,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,37.99962,30,37,TR04_SRC208_HRC96
757.88697087,500,480,408960,852,1080,2073600,1920,38.99961,30,38,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,39.9996,30,39,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,40.99959,30,40,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,41.99958,30,41,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,42.99957,30,42,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,43.99956,30,43,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,44.99955,30,44,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,45.99954,30,45,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,46.99953,30,46,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,47.99952,30,47,TR04_SRC208_HRC96
2576.99052511,2500,1080,2073600,1920,1080,2073600,1920,48.99951,30,48,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,49.9995,30,49,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,50.99949,30,50,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,51.99948,30,51,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,52.99947,30,52,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,53.99946,30,53,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,54.99945,30,54,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,55.99944,30,55,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,56.99943,30,56,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,57.99942,30,57,TR04_SRC208_HRC96
494.940099635,500,480,408960,852,1080,2073600,1920,58.99941,30,58,TR04_SRC208_HRC96
2727.44673047,2500,1080,2073600,1920,1080,2073600,1920,0.99999,30,0,TR04_SRC209_HRC87
2727.44673047,2500,1080,2073600,1920,1080,2073600,1920,1.99998,30,1,TR04_SRC209_HRC87
2727.44673047,2500,1080,2073600,1920,1080,2073600,1920,2.99997,30,2,TR04_SRC209_HRC87
2727.44673047,2500,1080,2073600,1920,1080,2073600,1920,3.99996,30,3,TR04_SRC209_HRC87
761.272604726,500,480,408960,852,1080,2073600,1920,4.99995,30,4,TR04_SRC209_HRC87
761.272604726,500,480,408960,852,1080,2073600,1920,5.99994,30,5,TR04_SRC209_HRC87
761.272604726,500,480,408960,852,1080,2073600,1920,6.99993,30,6,TR04_SRC209_HRC87
761.272604726,500,480,408960,852,1080,2073600,1920,7.99992,30,7,TR04_SRC209_HRC87
761.272604726,500,480,408960,852,1080,2073600,1920,8.99991,30,8,TR04_SRC209_HRC87
2138.90264343,2500,1080,2073600,1920,1080,2073600,1920,9.9999,30,9,TR04_SRC209_HRC87
2138.90264343,2500,1080,2073600,1920,1080,2073600,1920,10.99989,30,10,TR04_SRC209_HRC87
2138.90264343,2500,1080,2073600,1920,1080,2073600,1920,11.99988,30,11,TR04_SRC209_HRC87
2138.90264343,2500,1080,2073600,1920,1080,2073600,1920,12.99987,30,12,TR04_SRC209_HRC87
2138.90264343,2500,1080,2073600,1920,1080,2073600,1920,13.99986,30,13,TR04_SRC209_HRC87
532.815920159,500,480,408960,852,1080,2073600,1920,14.99985,30,14,TR04_SRC209_HRC87
532.815920159,500,480,408960,852,1080,2073600,1920,15.99984,30,15,TR04_SRC209_HRC87
532.815920159,500,480,408960,852,1080,2073600,1920,16.99983,30,16,TR04_SRC209_HRC87
532.815920159,500,480,408960,852,1080,2073600,1920,17.99982,30,17,TR04_SRC209_HRC87
532.815920159,500,480,408960,852,1080,2073600,1920,18.99981,30,18,TR04_SRC209_HRC87
2615.57361174,2500,1080,2073600,1920,1080,2073600,1920,19.9998,30,19,TR04_SRC209_HRC87
2615.57361174,2500,1080,2073600,1920,1080,2073600,1920,20.99979,30,20,TR04_SRC209_HRC87
2615.57361174,2500,1080,2073600,1920,1080,2073600,1920,21.99978,30,21,TR04_SRC209_HRC87
2615.57361174,2500,1080,2073600,1920,1080,2073600,1920,22.99977,30,22,TR04_SRC209_HRC87
2615.57361174,2500,1080,2073600,1920,1080,2073600,1920,23.99976,30,23,TR04_SRC209_HRC87
441.66695747,500,480,408960,852,1080,2073600,1920,24.99975,30,24,TR04_SRC209_HRC87
441.66695747,500,480,408960,852,1080,2073600,1920,25.99974,30,25,TR04_SRC209_HRC87
441.66695747,500,480,408960,852,1080,2073600,1920,26.99973,30,26,TR04_SRC209_HRC87
441.66695747,500,480,408960,852,1080,2073600,1920,27.99972,30,27,TR04_SRC209_HRC87
441.66695747,500,480,408960,852,1080,2073600,1920,28.99971,30,28,TR04_SRC209_HRC87
3268.35220566,2500,1080,2073600,1920,1080,2073600,1920,29.9997,30,29,TR04_SRC209_HRC87
3268.35220566,2500,1080,2073600,1920,1080,2073600,1920,30.99969,30,30,TR04_SRC209_HRC87
3268.35220566,2500,1080,2073600,1920,1080,2073600,1920,31.99968,30,31,TR04_SRC209_HRC87
3268.35220566,2500,1080,2073600,1920,1080,2073600,1920,32.99967,30,32,TR04_SRC209_HRC87
3268.35220566,2500,1080,2073600,1920,1080,2073600,1920,33.99966,30,33,TR04_SRC209_HRC87
3127.9001846,2500,1080,2073600,1920,1080,2073600,1920,34.99965,30,34,TR04_SRC209_HRC87
3127.9001846,2500,1080,2073600,1920,1080,2073600,1920,35.99964,30,35,TR04_SRC209_HRC87
3127.9001846,2500,1080,2073600,1920,1080,2073600,1920,36.99963,30,36,TR04_SRC209_HRC87
3127.9001846,2500,1080,2073600,1920,1080,2073600,1920,37.99962,30,37,TR04_SRC209_HRC87
3127.9001846,2500,1080,2073600,1920,1080,2073600,1920,38.99961,30,38,TR04_SRC209_HRC87
3070.00747575,2500,1080,2073600,1920,1080,2073600,1920,39.9996,30,39,TR04_SRC209_HRC87
3070.00747575,2500,1080,2073600,1920,1080,2073600,1920,40.99959,30,40,TR04_SRC209_HRC87
3070.00747575,2500,1080,2073600,1920,1080,2073600,1920,41.99958,30,41,TR04_SRC209_HRC87
3070.00747575,2500,1080,2073600,1920,1080,2073600,1920,42.99957,30,42,TR04_SRC209_HRC87
3070.00747575,2500,1080,2073600,1920,1080,2073600,1920,43.99956,30,43,TR04_SRC209_HRC87
2797.94030453,2500,1080,2073600,1920,1080,2073600,1920,44.99955,30,44,TR04_SRC209_HRC87
2797.94030453,2500,1080,2073600,1920,1080,2073600,1920,45.99954,30,45,TR04_SRC209_HRC87
2797.94030453,2500,1080,2073600,1920,1080,2073600,1920,46.99953,30,46,TR04_SRC209_HRC87
2797.94030453,2500,1080,2073600,1920,1080,2073600,1920,47.99952,30,47,TR04_SRC209_HRC87
2797.94030453,2500,1080,2073600,1920,1080,2073600,1920,48.99951,30,48,TR04_SRC209_HRC87
2739.87897328,2500,1080,2073600,1920,1080,2073600,1920,49.9995,30,49,TR04_SRC209_HRC87
2739.87897328,2500,1080,2073600,1920,1080,2073600,1920,50.99949,30,50,TR04_SRC209_HRC87
2739.87897328,2500,1080,2073600,1920,1080,2073600,1920,51.99948,30,51,TR04_SRC209_HRC87
2739.87897328,2500,1080,2073600,1920,1080,2073600,1920,52.99947,30,52,TR04_SRC209_HRC87
2739.87897328,2500,1080,2073600,1920,1080,2073600,1920,53.99946,30,53,TR04_SRC209_HRC87
2682.47427454,2500,1080,2073600,1920,1080,2073600,1920,54.99945,30,54,TR04_SRC209_HRC87
2682.47427454,2500,1080,2073600,1920,1080,2073600,1920,55.99944,30,55,TR04_SRC209_HRC87
2682.47427454,2500,1080,2073600,1920,1080,2073600,1920,56.99943,30,56,TR04_SRC209_HRC87
2682.47427454,2500,1080,2073600,1920,1080,2073600,1920,57.99942,30,57,TR04_SRC209_HRC87
2682.47427454,2500,1080,2073600,1920,1080,2073600,1920,58.99941,30,58,TR04_SRC209_HRC87
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,0.99999,30,0,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,1.99998,30,1,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,2.99997,30,2,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,3.99996,30,3,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,4.99995,30,4,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,5.99994,30,5,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,6.99993,30,6,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,7.99992,30,7,TR04_SRC212_HRC95
3091.47597076,2500,1080,2073600,1920,1080,2073600,1920,8.99991,30,8,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,9.9999,30,9,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,10.99989,30,10,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,11.99988,30,11,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,12.99987,30,12,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,13.99986,30,13,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,14.99985,30,14,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,15.99984,30,15,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,16.99983,30,16,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,17.99982,30,17,TR04_SRC212_HRC95
538.76195402,500,480,408960,852,1080,2073600,1920,18.99981,30,18,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,19.9998,30,19,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,20.99979,30,20,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,21.99978,30,21,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,22.99977,30,22,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,23.99976,30,23,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,24.99975,30,24,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,25.99974,30,25,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,26.99973,30,26,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,27.99972,30,27,TR04_SRC212_HRC95
2787.63583156,2500,1080,2073600,1920,1080,2073600,1920,28.99971,30,28,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,29.9997,30,29,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,30.99969,30,30,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,31.99968,30,31,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,32.99967,30,32,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,33.99966,30,33,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,34.99965,30,34,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,35.99964,30,35,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,36.99963,30,36,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,37.99962,30,37,TR04_SRC212_HRC95
483.356225562,500,480,408960,852,1080,2073600,1920,38.99961,30,38,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,39.9996,30,39,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,40.99959,30,40,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,41.99958,30,41,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,42.99957,30,42,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,43.99956,30,43,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,44.99955,30,44,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,45.99954,30,45,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,46.99953,30,46,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,47.99952,30,47,TR04_SRC212_HRC95
2948.08543605,2500,1080,2073600,1920,1080,2073600,1920,48.99951,30,48,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,49.9995,30,49,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,50.99949,30,50,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,51.99948,30,51,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,52.99947,30,52,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,53.99946,30,53,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,54.99945,30,54,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,55.99944,30,55,TR04_SRC212_HRC95
584.508479579,500,480,408960,852,1080,2073600,1920,56.99943,30,56,TR04_SRC212_HRC95
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,0.959123,23.98,0,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,1.959947,23.98,1,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,2.960771,23.98,2,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,3.961595,23.98,3,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,4.962419,23.98,4,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,5.963243,23.98,5,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,6.964067,23.98,6,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,7.964891,23.98,7,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,8.965715,23.98,8,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,9.966539,23.98,9,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,10.967363,23.98,10,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,11.968187,23.98,11,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,12.969011,23.98,12,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,13.969835,23.98,13,TR04_SRC213_HRC86
2250.44721093,2500,1080,2073600,1920,1080,2073600,1920,14.970659,23.98,14,TR04_SRC213_HRC86
576.309303305,500,480,408960,852,1080,2073600,1920,15.971483,23.98,15,TR04_SRC213_HRC86
576.309303305,500,480,408960,852,1080,2073600,1920,16.972307,23.98,16,TR04_SRC213_HRC86
576.309303305,500,480,408960,852,1080,2073600,1920,17.973131,23.98,17,TR04_SRC213_HRC86
576.309303305,500,480,408960,852,1080,2073600,1920,18.973955,23.98,18,TR04_SRC213_HRC86
2382.10517026,2500,1080,2073600,1920,1080,2073600,1920,19.974779,23.98,19,TR04_SRC213_HRC86
2382.10517026,2500,1080,2073600,1920,1080,2073600,1920,20.975603,23.98,20,TR04_SRC213_HRC86
2382.10517026,2500,1080,2073600,1920,1080,2073600,1920,21.976427,23.98,21,TR04_SRC213_HRC86
2382.10517026,2500,1080,2073600,1920,1080,2073600,1920,22.977251,23.98,22,TR04_SRC213_HRC86
2382.10517026,2500,1080,2073600,1920,1080,2073600,1920,23.978075,23.98,23,TR04_SRC213_HRC86
822.362720606,500,480,408960,852,1080,2073600,1920,24.978899,23.98,24,TR04_SRC213_HRC86
822.362720606,500,480,408960,852,1080,2073600,1920,25.979723,23.98,25,TR04_SRC213_HRC86
822.362720606,500,480,408960,852,1080,2073600,1920,26.980547,23.98,26,TR04_SRC213_HRC86
822.362720606,500,480,408960,852,1080,2073600,1920,27.981371,23.98,27,TR04_SRC213_HRC86
822.362720606,500,480,408960,852,1080,2073600,1920,28.982195,23.98,28,TR04_SRC213_HRC86
822.362720606,500,480,408960,852,1080,2073600,1920,29.983019,23.98,29,TR04_SRC213_HRC86
2794.99287916,2500,1080,2073600,1920,1080,2073600,1920,30.983843,23.98,30,TR04_SRC213_HRC86
2794.99287916,2500,1080,2073600,1920,1080,2073600,1920,31.984667,23.98,31,TR04_SRC213_HRC86
2794.99287916,2500,1080,2073600,1920,1080,2073600,1920,32.985491,23.98,32,TR04_SRC213_HRC86
2794.99287916,2500,1080,2073600,1920,1080,2073600,1920,33.986315,23.98,33,TR04_SRC213_HRC86
2794.99287916,2500,1080,2073600,1920,1080,2073600,1920,34.987139,23.98,34,TR04_SRC213_HRC86
693.072882494,500,480,408960,852,1080,2073600,1920,35.987963,23.98,35,TR04_SRC213_HRC86
693.072882494,500,480,408960,852,1080,2073600,1920,36.988787,23.98,36,TR04_SRC213_HRC86
693.072882494,500,480,408960,852,1080,2073600,1920,37.989611,23.98,37,TR04_SRC213_HRC86
693.072882494,500,480,408960,852,1080,2073600,1920,38.990435,23.98,38,TR04_SRC213_HRC86
3701.22163468,2500,1080,2073600,1920,1080,2073600,1920,39.991259,23.98,39,TR04_SRC213_HRC86
3179.16560525,2500,1080,2073600,1920,1080,2073600,1920,40.992083,23.98,40,TR04_SRC213_HRC86
3179.16560525,2500,1080,2073600,1920,1080,2073600,1920,41.992907,23.98,41,TR04_SRC213_HRC86
3179.16560525,2500,1080,2073600,1920,1080,2073600,1920,42.993731,23.98,42,TR04_SRC213_HRC86
3179.16560525,2500,1080,2073600,1920,1080,2073600,1920,43.994555,23.98,43,TR04_SRC213_HRC86
3179.16560525,2500,1080,2073600,1920,1080,2073600,1920,44.995379,23.98,44,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,45.996203,23.98,45,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,46.997027,23.98,46,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,47.997851,23.98,47,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,48.998675,23.98,48,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,49.999499,23.98,49,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,50.958622,23.98,50,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,51.959446,23.98,51,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,52.96027,23.98,52,TR04_SRC213_HRC86
2819.35537292,2500,1080,2073600,1920,1080,2073600,1920,53.961094,23.98,53,TR04_SRC213_HRC86
2075.6248675,2500,1080,2073600,1920,1080,2073600,1920,54.961918,23.98,54,TR04_SRC213_HRC86
2075.6248675,2500,1080,2073600,1920,1080,2073600,1920,55.962742,23.98,55,TR04_SRC213_HRC86
2075.6248675,2500,1080,2073600,1920,1080,2073600,1920,56.963566,23.98,56,TR04_SRC213_HRC86
2075.6248675,2500,1080,2073600,1920,1080,2073600,1920,57.96439,23.98,57,TR04_SRC213_HRC86
2075.6248675,2500,1080,2073600,1920,1080,2073600,1920,58.965214,23.98,58,TR04_SRC213_HRC86
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,0.959123,23.98,0,TR04_SRC214_HRC94
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,1.959947,23.98,1,TR04_SRC214_HRC94
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,2.960771,23.98,2,TR04_SRC214_HRC94
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,3.961595,23.98,3,TR04_SRC214_HRC94
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,4.962419,23.98,4,TR04_SRC214_HRC94
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,5.963243,23.98,5,TR04_SRC214_HRC94
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,6.964067,23.98,6,TR04_SRC214_HRC94
2951.01253789,2500,1080,2073600,1920,1080,2073600,1920,7.964891,23.98,7,TR04_SRC214_HRC94
