pvs_id,mode,context,O46
TR06_SRC03_HRC02,1,mobile,1.5384295162404988
TR06_SRC03_HRC02,2,mobile,1.5611111736461418
TR06_SRC03_HRC02,3,mobile,1.5409018717423362
TR06_SRC03_HRC02,0,pc,1.6113269087511677
TR06_SRC03_HRC02,1,pc,1.5384295162404988
TR06_SRC03_HRC02,2,pc,1.5611111736461418
TR06_SRC03_HRC02,3,pc,1.5409018717423362
TR06_SRC04_HRC02,0,mobile,1.613774701298534
TR06_SRC04_HRC02,1,mobile,1.562414537706113
TR06_SRC04_HRC02,2,mobile,1.571709941876216
TR06_SRC04_HRC02,3,mobile,1.5495395988967582
TR06_SRC04_HRC02,0,pc,1.613774701298534
TR06_SRC04_HRC02,1,pc,1.562414537706113
TR06_SRC04_HRC02,2,pc,1.571709941876216
TR06_SRC04_HRC02,3,pc,1.5495395988967582
TR06_SRC05_HRC03,0,mobile,1.6042498845697275
TR06_SRC05_HRC03,1,mobile,1.5255030183559435
TR06_SRC05_HRC03,2,mobile,1.5255030183559435
TR06_SRC05_HRC03,3,mobile,1.5255030183559435
TR06_SRC05_HRC03,0,pc,1.6042498845697275
TR06_SRC05_HRC03,1,pc,1.5255030183559435
TR06_SRC05_HRC03,2,pc,1.5255030183559435
TR06_SRC05_HRC03,3,pc,1.5255030183559435
TR06_SRC06_HRC03,0,mobile,1.6039278003446262
TR06_SRC06_HRC03,1,mobile,1.5263908915283007
TR06_SRC06_HRC03,2,mobile,1.5263908915283007
TR06_SRC06_HRC03,3,mobile,1.5255030183559435
TR06_SRC06_HRC03,0,pc,1.6039278003446262
TR06_SRC06_HRC03,1,pc,1.5263908915283007
TR06_SRC06_HRC03,2,pc,1.5263908915283007
TR06_SRC06_HRC03,3,pc,1.5255030183559435
TR06_SRC07_HRC04,0,mobile,2.0041931700099536
TR06_SRC07_HRC04,1,mobile,1.919736196378598
TR06_SRC07_HRC04,2,mobile,1.9941162244974868
TR06_SRC07_HRC04,3,mobile,1.994116715441384
TR06_SRC07_HRC04,0,pc,2.0041931700099536
TR06_SRC07_HRC04,1,pc,1.919736196378598
TR06_SRC07_HRC04,2,pc,1.9941162244974868
TR06_SRC07_HRC04,3,pc,1.994116715441384
TR06_SRC08_HRC04,0,mobile,2.0041931700099536
TR06_SRC08_HRC04,1,mobile,1.950552501232353
TR06_SRC08_HRC04,2,mobile,1.9917854531295984
TR06_SRC08_HRC04,3,mobile,1.994227565934954
TR06_SRC08_HRC04,0,pc,2.0041931700099536
TR06_SRC08_HRC04,1,pc,1.950552501232353
TR06_SRC08_HRC04,2,pc,1.9917854531295984
TR06_SRC08_HRC04,3,pc,1.994227565934954
TR06_SRC09_HRC14,0,mobile,1.8185960882826537
TR06_SRC09_HRC14,1,mobile,1.776403952156704
TR06_SRC09_HRC14,2,mobile,1.7188986106800404
TR06_SRC09_HRC14,3,mobile,1.6926696313535463
TR06_SRC09_HRC14,0,pc,1.8185960882826537
TR06_SRC09_HRC14,1,pc,1.776403952156704
TR06_SRC09_HRC14,2,pc,1.7188986106800404
TR06_SRC09_HRC14,3,pc,1.6926696313535463
TR06_SRC10_HRC16,0,mobile,2.381211467548612
TR06_SRC10_HRC16,1,mobile,2.2169175856170154
TR06_SRC10_HRC16,2,mobile,2.1801726927742413
TR06_SRC10_HRC16,3,mobile,2.1079860990998425
TR06_SRC10_HRC16,0,pc,2.381211467548612
TR06_SRC10_HRC16,1,pc,2.2169175856170154
TR06_SRC10_HRC16,2,pc,2.1801726927742413
TR06_SRC10_HRC16,3,pc,2.1079860990998425
TR06_SRC13_HRC13,0,mobile,3.407225079791139
TR06_SRC13_HRC13,1,mobile,3.133821103663511
TR06_SRC13_HRC13,2,mobile,3.1481129181702663
TR06_SRC13_HRC13,3,mobile,3.0702707598557155
TR06_SRC13_HRC13,0,pc,3.407225079791139
TR06_SRC13_HRC13,1,pc,3.133821103663511
TR06_SRC13_HRC13,2,pc,3.1481129181702663
TR06_SRC13_HRC13,3,pc,3.0702707598557155
TR06_SRC11_HRC12,0,mobile,4.104208838306851
TR06_SRC11_HRC12,1,mobile,4.054759579825706
TR06_SRC11_HRC12,2,mobile,3.769703588809798
TR06_SRC11_HRC12,3,mobile,3.5995607736531223
TR06_SRC11_HRC12,0,pc,4.104208838306851
TR06_SRC11_HRC12,1,pc,4.054759579825706
TR06_SRC11_HRC12,2,pc,3.769703588809798
TR06_SRC11_HRC12,3,pc,3.5995607736531223
TR06_SRC14_HRC17,0,mobile,3.040654242452711
TR06_SRC14_HRC17,1,mobile,2.8617480503020265
TR06_SRC14_HRC17,2,mobile,3.0874992608775136
TR06_SRC14_HRC17,3,mobile,3.0066264541961125
TR06_SRC14_HRC17,0,pc,3.040654242452711
TR06_SRC14_HRC17,1,pc,2.8617480503020265
TR06_SRC14_HRC17,2,pc,3.0874992608775136
TR06_SRC14_HRC17,3,pc,3.0066264541961125
TR06_SRC15_HRC12,0,mobile,4.070929935727361
TR06_SRC15_HRC12,1,mobile,3.7164370871543615
TR06_SRC15_HRC12,2,mobile,3.866324169935211
TR06_SRC15_HRC12,3,mobile,3.901234654123945
TR06_SRC15_HRC12,0,pc,4.070929935727361
TR06_SRC15_HRC12,1,pc,3.7164370871543615
TR06_SRC15_HRC12,2,pc,3.866324169935211
TR06_SRC15_HRC12,3,pc,3.901234654123945
TR06_SRC17_HRC13,0,mobile,3.4211140062806
TR06_SRC17_HRC13,1,mobile,3.067791708136613
TR06_SRC17_HRC13,2,mobile,3.1780900477067227
TR06_SRC17_HRC13,3,mobile,3.126871385474505
TR06_SRC17_HRC13,0,pc,3.4211140062806
TR06_SRC17_HRC13,1,pc,3.067791708136613
TR06_SRC17_HRC13,2,pc,3.1780900477067227
TR06_SRC17_HRC13,3,pc,3.126871385474505
TR06_SRC16_HRC17,0,mobile,3.0845455282312964
TR06_SRC16_HRC17,1,mobile,2.784807116221939
TR06_SRC16_HRC17,2,mobile,2.963824560031483
TR06_SRC16_HRC17,3,mobile,2.9907313128122457
TR06_SRC16_HRC17,0,pc,3.0845455282312964
TR06_SRC16_HRC17,1,pc,2.784807116221939
TR06_SRC16_HRC17,2,pc,2.963824560031483
TR06_SRC16_HRC17,3,pc,2.9907313128122457
TR06_SRC18_HRC15,0,mobile,1.4971786260176425
TR06_SRC18_HRC15,1,mobile,1.4889816442300776
TR06_SRC18_HRC15,2,mobile,1.4898380732150724
TR06_SRC18_HRC15,3,mobile,1.4554457084535728
TR06_SRC18_HRC15,0,pc,1.4971786260176425
TR06_SRC18_HRC15,1,pc,1.4889816442300776
TR06_SRC18_HRC15,2,pc,1.4898380732150724
TR06_SRC18_HRC15,3,pc,1.4554457084535728
TR06_SRC19_HRC18,0,mobile,2.7510348526128787
TR06_SRC19_HRC18,1,mobile,2.6856281589082034
TR06_SRC19_HRC18,2,mobile,2.581916634206133
TR06_SRC19_HRC18,3,mobile,2.4523848094424214
TR06_SRC19_HRC18,0,pc,2.7510348526128787
TR06_SRC19_HRC18,1,pc,2.6856281589082034
TR06_SRC19_HRC18,2,pc,2.581916634206133
TR06_SRC19_HRC18,3,pc,2.4523848094424214
TR06_SRC20_HRC18,0,mobile,2.7117163455801103
TR06_SRC20_HRC18,1,mobile,2.6334647131990723
TR06_SRC20_HRC18,2,mobile,2.6487812088217826
TR06_SRC20_HRC18,3,mobile,2.4803154703786543
TR06_SRC20_HRC18,0,pc,2.7117163455801103
TR06_SRC20_HRC18,1,pc,2.6334647131990723
TR06_SRC20_HRC18,2,pc,2.6487812088217826
TR06_SRC20_HRC18,3,pc,2.4803154703786543
TR06_SRC21_HRC15,0,mobile,1.5038961232099322
TR06_SRC21_HRC15,1,mobile,1.431373492863134
TR06_SRC21_HRC15,2,mobile,1.43073388562485
TR06_SRC21_HRC15,3,mobile,1.3926486933041788
TR06_SRC21_HRC15,0,pc,1.5038961232099322
TR06_SRC21_HRC15,1,pc,1.431373492863134
TR06_SRC21_HRC15,2,pc,1.43073388562485
TR06_SRC21_HRC15,3,pc,1.3926486933041788
TR06_SRC32_HRC16,0,mobile,2.3685957714460257
TR06_SRC32_HRC16,1,mobile,2.337914692016017
TR06_SRC32_HRC16,2,mobile,2.325660256387835
TR06_SRC32_HRC16,3,mobile,2.1641716417702748
TR06_SRC32_HRC16,0,pc,2.3685957714460257
TR06_SRC32_HRC16,1,pc,2.337914692016017
TR06_SRC32_HRC16,2,pc,2.325660256387835
TR06_SRC32_HRC16,3,pc,2.1641716417702748
TR06_SRC31_HRC14,0,mobile,1.8012002179676365
TR06_SRC31_HRC14,1,mobile,1.8068936567447302
TR06_SRC31_HRC14,2,mobile,1.8085447446834504
TR06_SRC31_HRC14,3,mobile,1.7086963489523084
TR06_SRC31_HRC14,0,pc,1.8012002179676365
TR06_SRC31_HRC14,1,pc,1.8068936567447302
TR06_SRC31_HRC14,2,pc,1.8085447446834504
TR06_SRC31_HRC14,3,pc,1.7086963489523084
VL04_SRC001_HRC01,0,mobile,4.9522177313124995
VL04_SRC001_HRC01,1,mobile,4.875806778517955
VL04_SRC001_HRC01,2,mobile,4.9779888512124995
VL04_SRC001_HRC01,3,mobile,4.9779888512124995
VL04_SRC001_HRC01,0,pc,4.9522177313124995
VL04_SRC001_HRC01,1,pc,4.875806778517955
VL04_SRC001_HRC01,2,pc,4.9779888512124995
VL04_SRC001_HRC01,3,pc,4.9779888512124995
VL04_SRC002_HRC01,0,mobile,4.9522177313124995
VL04_SRC002_HRC01,1,mobile,4.650765309285168
VL04_SRC002_HRC01,2,mobile,4.8927134898375
VL04_SRC002_HRC01,3,mobile,4.8982317369874995
VL04_SRC002_HRC01,0,pc,4.9522177313124995
VL04_SRC002_HRC01,1,pc,4.650765309285168
VL04_SRC002_HRC01,2,pc,4.8927134898375
VL04_SRC002_HRC01,3,pc,4.8982317369874995
VL04_SRC003_HRC02,0,mobile,1.369471303820298
VL04_SRC003_HRC02,1,mobile,1.318047507921528
VL04_SRC003_HRC02,2,mobile,1.3372067717189884
VL04_SRC003_HRC02,3,mobile,1.317507945734534
VL04_SRC003_HRC02,0,pc,1.369471303820298
VL04_SRC003_HRC02,1,pc,1.318047507921528
VL04_SRC003_HRC02,2,pc,1.3372067717189884
VL04_SRC003_HRC02,3,pc,1.317507945734534
VL04_SRC104_HRC274,0,mobile,3.858962948428538
VL04_SRC104_HRC274,1,mobile,3.6699642640789603
VL04_SRC104_HRC274,2,mobile,3.4808825630039717
VL04_SRC104_HRC274,3,mobile,3.2175076284936273
VL04_SRC104_HRC274,0,pc,3.858962948428538
VL04_SRC104_HRC274,1,pc,3.6699642640789603
VL04_SRC104_HRC274,2,pc,3.4808825630039717
VL04_SRC104_HRC274,3,pc,3.2175076284936273
VL04_SRC004_HRC02,0,mobile,1.3523815315931391
VL04_SRC004_HRC02,1,mobile,1.3085992946664113
VL04_SRC004_HRC02,2,mobile,1.3065855598901215
VL04_SRC004_HRC02,3,mobile,1.3017826052101136
VL04_SRC004_HRC02,0,pc,1.3523815315931391
VL04_SRC004_HRC02,1,pc,1.3085992946664113
VL04_SRC004_HRC02,2,pc,1.3065855598901215
VL04_SRC004_HRC02,3,pc,1.3017826052101136
VL04_SRC103_HRC251,0,mobile,3.761837811019144
VL04_SRC103_HRC251,1,mobile,3.8083165511114445
VL04_SRC103_HRC251,2,mobile,3.8170008442099577
VL04_SRC103_HRC251,3,mobile,3.6713376701486222
VL04_SRC103_HRC251,0,pc,3.761837811019144
VL04_SRC103_HRC251,1,pc,3.8083165511114445
VL04_SRC103_HRC251,2,pc,3.8170008442099577
VL04_SRC103_HRC251,3,pc,3.6713376701486222
VL04_SRC105_HRC259,0,mobile,2.277085164387778
VL04_SRC105_HRC259,1,mobile,2.2169534161420943
VL04_SRC105_HRC259,2,mobile,2.2167940536466872
VL04_SRC105_HRC259,3,mobile,2.1346393912590775
VL04_SRC105_HRC259,0,pc,2.277085164387778
VL04_SRC105_HRC259,1,pc,2.2169534161420943
VL04_SRC105_HRC259,2,pc,2.2167940536466872
VL04_SRC105_HRC259,3,pc,2.1346393912590775
VL04_SRC106_HRC252,0,mobile,3.1603212098713382
VL04_SRC106_HRC252,1,mobile,3.265562725414294
VL04_SRC106_HRC252,2,mobile,3.2682767110265774
VL04_SRC106_HRC252,3,mobile,3.386332664980216
VL04_SRC106_HRC252,0,pc,3.1603212098713382
VL04_SRC106_HRC252,1,pc,3.265562725414294
VL04_SRC106_HRC252,2,pc,3.2682767110265774
VL04_SRC106_HRC252,3,pc,3.386332664980216
VL04_SRC107_HRC257,0,mobile,3.777788336044103
VL04_SRC107_HRC257,1,mobile,3.3500247675248525
VL04_SRC107_HRC257,2,mobile,2.3230021320970007
VL04_SRC107_HRC257,3,mobile,2.0733609913042716
VL04_SRC107_HRC257,0,pc,3.777788336044103
VL04_SRC107_HRC257,1,pc,3.3500247675248525
VL04_SRC107_HRC257,2,pc,2.3230021320970007
VL04_SRC107_HRC257,3,pc,2.0733609913042716
VL04_SRC115_HRC267,0,mobile,2.460082351958504
VL04_SRC115_HRC267,1,mobile,2.169633919981319
VL04_SRC115_HRC267,2,mobile,2.137589469655773
VL04_SRC115_HRC267,3,mobile,1.836692327152536
VL04_SRC115_HRC267,0,pc,2.460082351958504
VL04_SRC115_HRC267,1,pc,2.169633919981319
VL04_SRC115_HRC267,2,pc,2.137589469655773
VL04_SRC115_HRC267,3,pc,1.836692327152536
VL04_SRC116_HRC270,0,mobile,2.145953732757392
VL04_SRC116_HRC270,1,mobile,2.266817519935409
VL04_SRC116_HRC270,2,mobile,2.266817519935409
VL04_SRC116_HRC270,3,mobile,2.0578135457720945
VL04_SRC116_HRC270,0,pc,2.145953732757392
VL04_SRC116_HRC270,1,pc,2.266817519935409
VL04_SRC116_HRC270,2,pc,2.266817519935409
VL04_SRC116_HRC270,3,pc,2.0578135457720945
VL04_SRC127_HRC273,0,mobile,1.6929831637809922
VL04_SRC127_HRC273,1,mobile,1.6735448047275359
VL04_SRC127_HRC273,2,mobile,1.6735448047275359
VL04_SRC127_HRC273,3,mobile,1.6430782404611857
VL04_SRC127_HRC273,0,pc,1.6929831637809922
VL04_SRC127_HRC273,1,pc,1.6735448047275359
VL04_SRC127_HRC273,2,pc,1.6735448047275359
VL04_SRC127_HRC273,3,pc,1.6430782404611857
VL04_SRC123_HRC271,0,mobile,2.5477146580714964
VL04_SRC123_HRC271,1,mobile,2.242423642632601
VL04_SRC123_HRC271,2,mobile,1.755259414261389
VL04_SRC123_HRC271,3,mobile,1.61899733165845
VL04_SRC123_HRC271,0,pc,2.5477146580714964
VL04_SRC123_HRC271,1,pc,2.242423642632601
VL04_SRC123_HRC271,2,pc,1.755259414261389
VL04_SRC123_HRC271,3,pc,1.61899733165845
VL04_SRC151_HRC258,0,mobile,2.8106229639006806
VL04_SRC151_HRC258,1,mobile,2.7207397532002116
VL04_SRC151_HRC258,2,mobile,2.7134682790455367
VL04_SRC151_HRC258,3,mobile,2.7070236521737474
VL04_SRC151_HRC258,0,pc,2.8106229639006806
VL04_SRC151_HRC258,1,pc,2.7207397532002116
VL04_SRC151_HRC258,2,pc,2.7134682790455367
VL04_SRC151_HRC258,3,pc,2.7070236521737474
VL04_SRC150_HRC269,0,mobile,2.5036865870905753
VL04_SRC150_HRC269,1,mobile,2.3268210118121075
VL04_SRC150_HRC269,2,mobile,2.32150144407957
VL04_SRC150_HRC269,3,mobile,2.3001818659015916
VL04_SRC150_HRC269,0,pc,2.5036865870905753
VL04_SRC150_HRC269,1,pc,2.3268210118121075
VL04_SRC150_HRC269,2,pc,2.32150144407957
VL04_SRC150_HRC269,3,pc,2.3001818659015916
VL04_SRC152_HRC271,0,mobile,2.4933142889401068
VL04_SRC152_HRC271,1,mobile,2.203018820236035
VL04_SRC152_HRC271,2,mobile,2.279737688811603
VL04_SRC152_HRC271,3,mobile,2.5470585419802636
VL04_SRC152_HRC271,0,pc,2.4933142889401068
VL04_SRC152_HRC271,1,pc,2.203018820236035
VL04_SRC152_HRC271,2,pc,2.279737688811603
VL04_SRC152_HRC271,3,pc,2.5470585419802636
VL04_SRC153_HRC268,0,mobile,3.3169416117339146
VL04_SRC153_HRC268,1,mobile,2.848465651121597
VL04_SRC153_HRC268,2,mobile,3.2165148401337396
VL04_SRC153_HRC268,3,mobile,2.848973131490821
VL04_SRC153_HRC268,0,pc,3.3169416117339146
VL04_SRC153_HRC268,1,pc,2.848465651121597
VL04_SRC153_HRC268,2,pc,3.2165148401337396
VL04_SRC153_HRC268,3,pc,2.848973131490821
VL04_SRC157_HRC262,0,mobile,4.653724522908302
VL04_SRC157_HRC262,1,mobile,4.1900584798269325
VL04_SRC157_HRC262,2,mobile,3.5155517063086723
VL04_SRC157_HRC262,3,mobile,3.3709397574833195
VL04_SRC157_HRC262,0,pc,4.653724522908302
VL04_SRC157_HRC262,1,pc,4.1900584798269325
VL04_SRC157_HRC262,2,pc,3.5155517063086723
VL04_SRC157_HRC262,3,pc,3.3709397574833195
VL04_SRC154_HRC277,0,mobile,2.154612802695815
VL04_SRC154_HRC277,1,mobile,2.2066713687569175
VL04_SRC154_HRC277,2,mobile,2.212571953994666
VL04_SRC154_HRC277,3,mobile,1.9697168528685278
VL04_SRC154_HRC277,0,pc,2.154612802695815
VL04_SRC154_HRC277,1,pc,2.2066713687569175
VL04_SRC154_HRC277,2,pc,2.212571953994666
VL04_SRC154_HRC277,3,pc,1.9697168528685278
VL04_SRC156_HRC276,0,mobile,2.590096928076101
VL04_SRC156_HRC276,1,mobile,2.345111160873879
VL04_SRC156_HRC276,2,mobile,2.422332645650236
VL04_SRC156_HRC276,3,mobile,2.1987650103061305
VL04_SRC156_HRC276,0,pc,2.590096928076101
VL04_SRC156_HRC276,1,pc,2.345111160873879
VL04_SRC156_HRC276,2,pc,2.422332645650236
VL04_SRC156_HRC276,3,pc,2.1987650103061305
VL04_SRC155_HRC259,0,mobile,2.3242525026732603
VL04_SRC155_HRC259,1,mobile,2.30447922990976
VL04_SRC155_HRC259,2,mobile,2.3147869421297322
VL04_SRC155_HRC259,3,mobile,2.1895109219545783
VL04_SRC155_HRC259,0,pc,2.3242525026732603
VL04_SRC155_HRC259,1,pc,2.30447922990976
VL04_SRC155_HRC259,2,pc,2.3147869421297322
VL04_SRC155_HRC259,3,pc,2.1895109219545783
VL04_SRC202_HRC251,0,mobile,3.7640562871271572
VL04_SRC202_HRC251,1,mobile,3.404462340984309
VL04_SRC202_HRC251,2,mobile,3.6112522802172387
VL04_SRC202_HRC251,3,mobile,3.8802251205894396
VL04_SRC202_HRC251,0,pc,3.7640562871271572
VL04_SRC202_HRC251,1,pc,3.404462340984309
VL04_SRC202_HRC251,2,pc,3.6112522802172387
VL04_SRC202_HRC251,3,pc,3.8802251205894396
VL04_SRC158_HRC252,0,mobile,3.2082423777070104
VL04_SRC158_HRC252,1,mobile,3.127303239279757
VL04_SRC158_HRC252,2,mobile,3.087079845693718
VL04_SRC158_HRC252,3,mobile,2.7059725470607026
VL04_SRC158_HRC252,0,pc,3.2082423777070104
VL04_SRC158_HRC252,1,pc,3.127303239279757
VL04_SRC158_HRC252,2,pc,3.087079845693718
VL04_SRC158_HRC252,3,pc,2.7059725470607026
VL04_SRC204_HRC256,0,mobile,3.978822555835818
VL04_SRC204_HRC256,1,mobile,4.05877299419596
VL04_SRC204_HRC256,2,mobile,4.25988832052233
VL04_SRC204_HRC256,3,mobile,4.013574538475741
VL04_SRC204_HRC256,0,pc,3.978822555835818
VL04_SRC204_HRC256,1,pc,4.05877299419596
VL04_SRC204_HRC256,2,pc,4.25988832052233
VL04_SRC204_HRC256,3,pc,4.013574538475741
VL04_SRC208_HRC265,0,mobile,4.090509617347038
VL04_SRC208_HRC265,1,mobile,3.8220497777107494
VL04_SRC208_HRC265,2,mobile,3.760517667597176
VL04_SRC208_HRC265,3,mobile,3.719115240246416
VL04_SRC208_HRC265,0,pc,4.090509617347038
VL04_SRC208_HRC265,1,pc,3.8220497777107494
VL04_SRC208_HRC265,2,pc,3.760517667597176
VL04_SRC208_HRC265,3,pc,3.719115240246416
VL04_SRC209_HRC268,0,mobile,3.2897294862611157
VL04_SRC209_HRC268,1,mobile,2.8078494346584715
VL04_SRC209_HRC268,2,mobile,2.845398201491799
VL04_SRC209_HRC268,3,mobile,2.842289686151658
VL04_SRC209_HRC268,0,pc,3.2897294862611157
VL04_SRC209_HRC268,1,pc,2.8078494346584715
VL04_SRC209_HRC268,2,pc,2.845398201491799
VL04_SRC209_HRC268,3,pc,2.842289686151658
VL04_SRC214_HRC250,0,mobile,4.035046678981792
VL04_SRC214_HRC250,1,mobile,3.8202392090447685
VL04_SRC214_HRC250,2,mobile,3.813895022936551
VL04_SRC214_HRC250,3,mobile,3.75379635526148
VL04_SRC214_HRC250,0,pc,4.035046678981792
VL04_SRC214_HRC250,1,pc,3.8202392090447685
VL04_SRC214_HRC250,2,pc,3.813895022936551
VL04_SRC214_HRC250,3,pc,3.75379635526148
VL04_SRC221_HRC272,0,mobile,1.6209005298430403
VL04_SRC221_HRC272,1,mobile,1.6122774717350419
VL04_SRC221_HRC272,2,mobile,1.6541680977763284
VL04_SRC221_HRC272,3,mobile,1.6261647672148816
VL04_SRC221_HRC272,0,pc,1.6209005298430403
VL04_SRC221_HRC272,1,pc,1.6122774717350419
VL04_SRC221_HRC272,2,pc,1.6541680977763284
VL04_SRC221_HRC272,3,pc,1.6261647672148816
VL04_SRC218_HRC257,0,mobile,3.892039995375389
VL04_SRC218_HRC257,1,mobile,3.6000015055383363
VL04_SRC218_HRC257,2,mobile,3.598487116660362
VL04_SRC218_HRC257,3,mobile,3.9480986848552346
VL04_SRC218_HRC257,0,pc,3.892039995375389
VL04_SRC218_HRC257,1,pc,3.6000015055383363
VL04_SRC218_HRC257,2,pc,3.598487116660362
VL04_SRC218_HRC257,3,pc,3.9480986848552346
VL04_SRC223_HRC260,0,mobile,2.6973647314412728
VL04_SRC223_HRC260,1,mobile,2.7094546495183236
VL04_SRC223_HRC260,2,mobile,2.7038947298733245
VL04_SRC223_HRC260,3,mobile,2.6917762653218382
VL04_SRC223_HRC260,0,pc,2.6973647314412728
VL04_SRC223_HRC260,1,pc,2.7094546495183236
VL04_SRC223_HRC260,2,pc,2.7038947298733245
VL04_SRC223_HRC260,3,pc,2.6917762653218382
VL04_SRC225_HRC255,0,mobile,3.103470214528066
VL04_SRC225_HRC255,1,mobile,3.0079654720351265
VL04_SRC225_HRC255,2,mobile,3.0287357062177023
VL04_SRC225_HRC255,3,mobile,2.8337473708588896
VL04_SRC225_HRC255,0,pc,3.103470214528066
VL04_SRC225_HRC255,1,pc,3.0079654720351265
VL04_SRC225_HRC255,2,pc,3.0287357062177023
VL04_SRC225_HRC255,3,pc,2.8337473708588896
VL04_SRC250_HRC272,0,mobile,1.617844969159405
VL04_SRC250_HRC272,1,mobile,1.5083442039250519
VL04_SRC250_HRC272,2,mobile,1.4998132904980073
VL04_SRC250_HRC272,3,mobile,1.4213537289665656
VL04_SRC250_HRC272,0,pc,1.617844969159405
VL04_SRC250_HRC272,1,pc,1.5083442039250519
VL04_SRC250_HRC272,2,pc,1.4998132904980073
VL04_SRC250_HRC272,3,pc,1.4213537289665656
VL04_SRC251_HRC277,0,mobile,2.1415301627671752
VL04_SRC251_HRC277,1,mobile,1.7637598242878085
VL04_SRC251_HRC277,2,mobile,1.7637598242878085
VL04_SRC251_HRC277,3,mobile,1.8562586320395293
VL04_SRC251_HRC277,0,pc,2.1415301627671752
VL04_SRC251_HRC277,1,pc,1.7637598242878085
VL04_SRC251_HRC277,2,pc,1.7637598242878085
VL04_SRC251_HRC277,3,pc,1.8562586320395293
VL04_SRC252_HRC254,0,mobile,2.9527006682531023
VL04_SRC252_HRC254,1,mobile,2.4976419889401584
VL04_SRC252_HRC254,2,mobile,2.5113477283434174
VL04_SRC252_HRC254,3,mobile,2.53181783878075
VL04_SRC252_HRC254,0,pc,2.9527006682531023
VL04_SRC252_HRC254,1,pc,2.4976419889401584
VL04_SRC252_HRC254,2,pc,2.5113477283434174
VL04_SRC252_HRC254,3,pc,2.53181783878075
VL04_SRC253_HRC276,0,mobile,2.5796186318338
VL04_SRC253_HRC276,1,mobile,2.428134879249987
VL04_SRC253_HRC276,2,mobile,2.363260679457258
VL04_SRC253_HRC276,3,mobile,2.2665929118512045
VL04_SRC253_HRC276,0,pc,2.5796186318338
VL04_SRC253_HRC276,1,pc,2.428134879249987
VL04_SRC253_HRC276,2,pc,2.363260679457258
VL04_SRC253_HRC276,3,pc,2.2665929118512045
VL04_SRC254_HRC255,0,mobile,3.079511624596101
VL04_SRC254_HRC255,1,mobile,2.94878739189326
VL04_SRC254_HRC255,2,mobile,2.932204577547349
VL04_SRC254_HRC255,3,mobile,2.730914547001996
VL04_SRC254_HRC255,0,pc,3.079511624596101
VL04_SRC254_HRC255,1,pc,2.94878739189326
VL04_SRC254_HRC255,2,pc,2.932204577547349
VL04_SRC254_HRC255,3,pc,2.730914547001996
VL04_SRC256_HRC253,0,mobile,3.4473353627544028
VL04_SRC256_HRC253,1,mobile,2.8418455602423163
VL04_SRC256_HRC253,2,mobile,2.87987719494265
VL04_SRC256_HRC253,3,mobile,2.754934211032962
VL04_SRC256_HRC253,0,pc,3.4473353627544028
VL04_SRC256_HRC253,1,pc,2.8418455602423163
VL04_SRC256_HRC253,2,pc,2.87987719494265
VL04_SRC256_HRC253,3,pc,2.754934211032962
VL04_SRC257_HRC261,0,mobile,2.355370646509748
VL04_SRC257_HRC261,1,mobile,2.1797936429450564
VL04_SRC257_HRC261,2,mobile,2.1797936429450564
VL04_SRC257_HRC261,3,mobile,2.126551495055164
VL04_SRC257_HRC261,0,pc,2.355370646509748
VL04_SRC257_HRC261,1,pc,2.1797936429450564
VL04_SRC257_HRC261,2,pc,2.1797936429450564
VL04_SRC257_HRC261,3,pc,2.126551495055164
VL04_SRC258_HRC258,0,mobile,2.832590143929659
VL04_SRC258_HRC258,1,mobile,2.910561795625938
VL04_SRC258_HRC258,2,mobile,2.9169997741519307
VL04_SRC258_HRC258,3,mobile,2.8101174289530206
VL04_SRC258_HRC258,0,pc,2.832590143929659
VL04_SRC258_HRC258,1,pc,2.910561795625938
VL04_SRC258_HRC258,2,pc,2.9169997741519307
VL04_SRC258_HRC258,3,pc,2.8101174289530206
VL04_SRC259_HRC260,0,mobile,2.8341248762298488
VL04_SRC259_HRC260,1,mobile,2.7620394906518886
VL04_SRC259_HRC260,2,mobile,2.767253705249158
VL04_SRC259_HRC260,3,mobile,2.8100585554441175
VL04_SRC259_HRC260,0,pc,2.8341248762298488
VL04_SRC259_HRC260,1,pc,2.7620394906518886
VL04_SRC259_HRC260,2,pc,2.767253705249158
VL04_SRC259_HRC260,3,pc,2.8100585554441175
VL04_SRC262_HRC264,0,mobile,2.1045207251079194
VL04_SRC262_HRC264,1,mobile,2.057799158484505
VL04_SRC262_HRC264,2,mobile,2.0548899541202643
VL04_SRC262_HRC264,3,mobile,1.9261720221137428
VL04_SRC262_HRC264,0,pc,2.1045207251079194
VL04_SRC262_HRC264,1,pc,2.057799158484505
VL04_SRC262_HRC264,2,pc,2.0548899541202643
VL04_SRC262_HRC264,3,pc,1.9261720221137428
VL04_SRC263_HRC263,0,mobile,3.8668522277917754
VL04_SRC263_HRC263,1,mobile,3.6702689100166053
VL04_SRC263_HRC263,2,mobile,3.6034059152808986
VL04_SRC263_HRC263,3,mobile,3.2653935784036623
VL04_SRC263_HRC263,0,pc,3.8668522277917754
VL04_SRC263_HRC263,1,pc,3.6702689100166053
VL04_SRC263_HRC263,2,pc,3.6034059152808986
VL04_SRC263_HRC263,3,pc,3.2653935784036623
VL04_SRC265_HRC266,0,mobile,2.5111654863636943
VL04_SRC265_HRC266,1,mobile,2.3611097313385514
